,LineId,Time,Program,Content,EventId,EventTemplate
707,708,07.26 16:43:45,chrome.exe *64,user-images.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
708,709,07.26 16:44:37,chrome.exe *64,www.ieeeconfpublishing.org:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
709,710,07.26 16:54:40,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
710,711,07.26 16:57:25,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1848 bytes (1.80 KB) sent, 2419 bytes (2.36 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
711,712,07.26 16:57:40,YodaoDict.exe,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
712,713,07.26 17:01:03,Dropbox.exe,"d.dropbox.com:443 close, 1337 bytes (1.30 KB) sent, 4946 bytes (4.83 KB) received, lifetime 01:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
713,714,07.26 17:03:31,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
714,715,07.26 17:04:33,Dropbox.exe,log.getdropbox.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
715,716,07.26 17:04:53,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
716,717,07.26 17:05:06,chrome.exe *64,yt3.ggpht.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
717,718,07.26 17:05:21,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
718,719,07.26 17:05:27,GitHub.exe,"api.github.com:443 close, 845 bytes sent, 4814 bytes (4.70 KB) received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
719,720,07.26 17:05:32,GitHub.exe,"api.github.com:443 close, 754 bytes sent, 3108 bytes (3.03 KB) received, lifetime 00:10",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
720,721,07.26 17:06:07,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 1364 bytes (1.33 KB) sent, 3597 bytes (3.51 KB) received, lifetime 01:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
721,722,07.26 17:09:41,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
722,723,07.26 17:10:34,GitHub.exe,"api.github.com:443 close, 781 bytes sent, 6728 bytes (6.57 KB) received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
723,724,07.26 17:14:08,chrome.exe *64,"clients4.google.com:443 close, 3548 bytes (3.46 KB) sent, 919 bytes received, lifetime 06:56",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
724,725,07.26 17:15:14,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:33",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
725,726,07.26 17:17:40,YodaoDict.exe,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
726,727,07.26 17:18:09,chrome.exe *64,c.trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
727,728,07.26 17:18:10,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
728,729,07.26 17:18:19,chrome.exe *64,"secure.quantserve.com:443 close, 643 bytes sent, 3323 bytes (3.24 KB) received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
729,730,07.26 17:18:20,chrome.exe *64,"c.trello.com:443 close, 568 bytes sent, 156 bytes received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
730,731,07.26 17:18:20,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
731,732,07.26 17:18:20,TeamViewer_Service.exe,server26401.teamviewer.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
732,733,07.26 17:20:16,chrome.exe *64,"c.trello.com:443 close, 18252 bytes (17.8 KB) sent, 4768 bytes (4.65 KB) received, lifetime 02:08",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
733,734,07.26 17:23:03,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
734,735,07.26 17:23:04,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
735,736,07.26 17:23:04,chrome.exe *64,s1.bdstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
736,737,07.26 17:23:04,chrome.exe *64,c.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
737,738,07.26 17:23:04,chrome.exe *64,c.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
738,739,07.26 17:23:04,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
739,740,07.26 17:23:51,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:48",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
740,741,07.26 17:23:54,chrome.exe *64,mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
741,742,07.26 17:23:55,chrome.exe *64,awqiizxequsixgr:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
742,743,07.26 17:23:59,chrome.exe *64,c.baidu.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
743,744,07.26 17:23:59,chrome.exe *64,s1.bdstatic.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
744,745,07.26 17:23:59,chrome.exe *64,ss.bdimg.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
745,746,07.26 17:24:02,chrome.exe *64,clients4.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
746,747,07.26 17:27:58,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
747,748,07.26 17:28:12,chrome.exe *64,"www.google.com:443 close, 1747 bytes (1.70 KB) sent, 1218 bytes (1.18 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
748,749,07.26 17:28:22,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
749,750,07.26 17:28:52,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
750,751,07.26 17:28:56,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
751,752,07.26 17:28:57,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
752,753,07.26 17:29:08,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
753,754,07.26 17:29:42,chrome.exe *64,"c.csdnimg.cn:80 close, 0 bytes sent, 0 bytes received, lifetime 00:30",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
754,755,07.26 17:29:42,chrome.exe *64,"avatar.csdn.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:30",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
755,756,07.26 17:30:02,chrome.exe *64,hm.baidu.com:443 error : A connection request was canceled before the completion.,E7,<*> error : A connection request was canceled before the completion.
756,757,07.26 17:30:11,chrome.exe *64,"cpro.baidustatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 01:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
757,758,07.26 17:30:19,chrome.exe *64,csdnimg.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
758,759,07.26 17:30:21,chrome.exe *64,dc.csdn.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
759,760,07.26 17:30:31,chrome.exe *64,"csdnimg.cn:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
760,761,07.26 17:30:31,chrome.exe *64,"dc.csdn.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
761,762,07.26 17:30:33,chrome.exe *64,cpro.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
762,763,07.26 17:30:49,chrome.exe *64,"blog.csdn.net:80 close, 670 bytes sent, 421 bytes received, lifetime 00:29",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
763,764,07.26 17:31:13,chrome.exe *64,"static.blog.csdn.net:80 close, 2188 bytes (2.13 KB) sent, 41402 bytes (40.4 KB) received, lifetime 02:03",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
764,765,07.26 17:31:23,chrome.exe *64,"wn.pos.baidu.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:48",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
765,766,07.26 17:32:20,chrome.exe *64,"c.csdnimg.cn:80 close, 1314 bytes (1.28 KB) sent, 27289 bytes (26.6 KB) received, lifetime 03:09",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
766,767,07.26 17:34:25,Dropbox.exe,block-edge.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
767,768,07.26 17:34:46,chrome.exe *64,"clients4.google.com:443 close, 20249 bytes (19.7 KB) sent, 20243 bytes (19.7 KB) received, lifetime 10:34",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
768,769,07.26 17:36:32,chrome.exe *64,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
769,770,07.26 17:40:10,chrome.exe *64,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
770,771,07.26 17:40:22,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4784 bytes (4.67 KB) received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
771,772,07.26 17:41:54,chrome.exe *64,"fonts.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 KB) received, lifetime 01:03",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
772,773,07.26 17:41:57,chrome.exe *64,"engine.adzerk.net:443 close, 2508 bytes (2.44 KB) sent, 7073 bytes (6.90 KB) received, lifetime 01:03",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
773,774,07.26 17:44:25,chrome.exe *64,"clients6.google.com:443 close, 6703 bytes (6.54 KB) sent, 5167 bytes (5.04 KB) received, lifetime 10:52",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
774,775,07.26 17:45:58,chrome.exe *64,"www.evernote.com:443 close, 7238 bytes (7.06 KB) sent, 12813 bytes (12.5 KB) received, lifetime 05:46",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
775,776,07.26 17:46:30,chrome.exe *64,"googleads.g.doubleclick.net:443 close, 749 bytes sent, 229 bytes received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
776,777,07.26 17:46:44,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:23",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
777,778,07.26 17:46:45,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
778,779,07.26 17:49:26,WeChat.exe,"short.weixin.qq.com:80 close, 357 bytes sent, 484 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
779,780,07.26 17:51:56,chrome.exe *64,"sb.scorecardresearch.com:443 close, 3818 bytes (3.72 KB) sent, 6276 bytes (6.12 KB) received, lifetime 11:02",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
780,781,07.26 17:52:05,Dropbox.exe,"client-cf.dropbox.com:443 close, 3460 bytes (3.37 KB) sent, 5211 bytes (5.08 KB) received, lifetime 01:04",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
781,782,07.26 17:55:33,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
782,783,07.26 18:04:49,chrome.exe *64,c.trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
783,784,07.26 18:04:49,chrome.exe *64,secure.quantserve.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
784,785,07.26 18:04:50,chrome.exe *64,trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
785,786,07.26 18:04:54,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
786,787,07.26 18:05:01,chrome.exe *64,"www.google.com.hk:443 close, 734 bytes sent, 229 bytes received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
787,788,07.26 18:05:24,chrome.exe *64,"trello.com:443 close, 2168 bytes (2.11 KB) sent, 605 bytes received, lifetime 00:34",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
788,789,07.26 18:05:24,chrome.exe *64,"qa.sockets.stackexchange.com:443 close, 1603 bytes (1.56 KB) sent, 527 bytes received, lifetime 22:32",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
789,790,07.26 18:55:22,WeChat.exe,101.226.211.46:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>
790,791,07.26 18:55:23,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
791,792,07.26 18:55:37,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
792,793,07.26 18:55:37,chrome.exe *64,"ssl.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:10",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
793,794,07.26 18:55:48,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4785 bytes (4.67 KB) received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
794,795,07.26 18:56:11,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:33",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
795,796,07.26 18:56:11,chrome.exe *64,"securepubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:33",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
796,797,07.26 18:56:29,chrome.exe *64,r1---sn-i3beln7k.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
797,798,07.26 18:56:29,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
798,799,07.26 18:57:01,chrome.exe *64,r3---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
799,800,07.26 18:57:03,chrome.exe *64,odr.mookie1.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
800,801,07.26 18:57:15,chrome.exe *64,"d.agkn.com:443 close, 324 bytes sent, 2764 bytes (2.69 KB) received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
801,802,07.26 18:59:41,WeChat.exe,203.205.151.204:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
802,803,07.26 18:59:43,chrome.exe *64,"hangouts.google.com:443 close, 13281 bytes (12.9 KB) sent, 19539 bytes (19.0 KB) received, lifetime 04:17",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
803,804,07.26 19:00:18,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
804,805,07.26 19:00:47,tencentdl.exe,xf-com-update-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
805,806,07.26 19:00:47,tencentdl.exe,pdlxf-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
806,807,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
807,808,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
808,809,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 7852 bytes (7.66 KB) received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
809,810,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
810,811,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
811,812,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
812,813,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 9409 bytes (9.18 KB) received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
813,814,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
814,815,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8601 bytes (8.39 KB) received, lifetime 00:01",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
815,816,07.26 19:01:00,QQPlayer.exe,btrace.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
816,817,07.26 19:01:02,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 6044 bytes (5.90 KB) sent, 22964 bytes (22.4 KB) received, lifetime 05:24",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
817,818,07.26 19:01:05,chrome.exe *64,"fonts.gstatic.com:443 close, 909 bytes sent, 12593 bytes (12.2 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
818,819,07.26 19:01:46,tencentdl.exe,"local-p2p.qq.com:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E5,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
819,820,07.26 19:01:46,tencentdl.exe,"local-p2p.qq.com:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E5,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
820,821,07.26 19:02:12,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
821,822,07.26 19:04:11,chrome.exe *64,"suggestion.baidu.com:80 close, 1383 bytes (1.35 KB) sent, 392 bytes received, lifetime 00:31",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
822,823,07.26 19:04:52,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime 00:01",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
823,824,07.26 19:08:04,chrome.exe *64,eclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
824,825,07.26 19:14:16,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1571 bytes (1.53 KB) sent, 7822 bytes (7.63 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
825,826,07.26 19:20:40,SGTool.exe,input.shouji.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
826,827,07.26 19:22:23,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
827,828,07.26 19:22:32,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
828,829,07.26 19:22:54,chrome.exe *64,"r16---sn-i3b7knez.googlevideo.com:443 close, 6014 bytes (5.87 KB) sent, 904350 bytes (883 KB) received, lifetime 00:30",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
829,830,07.26 19:40:21,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
830,831,07.26 19:44:17,chrome.exe *64,"www.evernote.com:443 close, 2487 bytes (2.42 KB) sent, 2361 bytes (2.30 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
831,832,07.26 19:56:54,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 1537 bytes (1.50 KB) sent, 7856 bytes (7.67 KB) received, lifetime 01:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
832,833,07.26 19:56:54,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 799 bytes sent, 346 bytes received, lifetime 01:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
833,834,07.26 20:10:33,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
834,835,07.26 20:15:24,BSvcProcessor.exe,"g.msn.com:80 close, 170 bytes sent, 370 bytes received, lifetime 00:01",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
835,836,07.26 20:19:32,chrome.exe *64,"play.google.com:443 close, 4837 bytes (4.72 KB) sent, 7412 bytes (7.23 KB) received, lifetime 14:02",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
836,837,07.26 20:25:21,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
837,838,07.26 21:16:24,WeChat.exe,203.205.148.84:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
838,839,07.26 21:20:55,chrome.exe *64,"www.googleapis.com:443 close, 1736 bytes (1.69 KB) sent, 1052 bytes (1.02 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
839,840,07.26 21:20:56,chrome.exe *64,"www.googleapis.com:443 close, 1106 bytes (1.08 KB) sent, 1167 bytes (1.13 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
840,841,07.26 21:25:37,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
841,842,07.26 21:29:23,chrome.exe *64,s.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
842,843,07.26 21:29:51,chrome.exe *64,r2---sn-i3b7kne6.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
843,844,07.26 21:30:59,chrome.exe *64,"r2---sn-i3b7kne6.googlevideo.com:443 close, 17742 bytes (17.3 KB) sent, 11581393 bytes (11.0 MB) received, lifetime 01:08",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
844,845,07.26 21:32:05,chrome.exe *64,r3---sn-i3beln7k.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
845,846,07.26 21:33:52,chrome.exe *64,"www.googletagservices.com:443 close, 983 bytes sent, 4752 bytes (4.64 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
846,847,07.26 21:34:51,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
847,848,07.26 21:35:27,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
848,849,07.26 21:35:52,Dropbox.exe,"d.dropbox.com:443 close, 1021 bytes sent, 4906 bytes (4.79 KB) received, lifetime 01:01",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
