,LineId,Time,Level,Content,EventId,EventTemplate
988,989,Mon Dec 05 18:56:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
989,990,Mon Dec 05 19:00:43 2005,notice,jk2_init() Found child 6749 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
990,991,Mon Dec 05 19:00:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
991,992,Mon Dec 05 19:00:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
992,993,Mon Dec 05 19:00:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
993,994,Mon Dec 05 19:00:56 2005,error,[client 68.228.3.15] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
994,995,Mon Dec 05 19:11:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
995,996,Mon Dec 05 19:14:08 2005,notice,jk2_init() Found child 6784 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
996,997,Mon Dec 05 19:14:09 2005,error,[client 61.220.139.68] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
997,998,Mon Dec 05 19:14:11 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
998,999,Mon Dec 05 19:15:55 2005,notice,jk2_init() Found child 6790 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
999,1000,Mon Dec 05 19:15:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
