,LineId,Date,Time,Pid,Tid,Level,Component,Content
859,860,03-17,16:16:00.514,2227,2227,V,PhoneStatusBar,setLightsOn(true)
860,861,03-17,16:16:00.550,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
861,862,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
862,863,03-17,16:16:00.920,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
863,864,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
864,865,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
865,866,03-17,16:16:01.098,1702,2633,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555
866,867,03-17,16:16:01.106,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
867,868,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
868,869,03-17,16:16:01.318,2227,2227,V,PhoneStatusBar,setLightsOn(true)
869,870,03-17,16:16:01.318,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
870,871,03-17,16:16:01.530,28601,28601,V,AudioManager,playSoundEffect   effectType: 0
871,872,03-17,16:16:01.530,28601,28601,V,AudioManager,querySoundEffectsEnabled...
872,873,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
873,874,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
874,875,03-17,16:16:01.598,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
875,876,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
876,877,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
877,878,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
878,879,03-17,16:16:02.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
879,880,03-17,16:16:02.240,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000"
880,881,03-17,16:16:02.241,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
881,882,03-17,16:16:02.502,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
882,883,03-17,16:16:02.502,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
883,884,03-17,16:16:02.502,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
884,885,03-17,16:16:02.802,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
885,886,03-17,16:16:02.802,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
886,887,03-17,16:16:02.802,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
887,888,03-17,16:16:02.897,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.BATTERY_CHANGED
888,889,03-17,16:16:02.898,1702,1702,I,DeviceIdleController,updateChargingLocked: charging=false
889,890,03-17,16:16:02.899,1702,1702,D,WifiService,ACTION_BATTERY_CHANGED pluggedType: 0
890,891,03-17,16:16:02.899,1702,2121,D,WifiController,battery changed pluggedType: 0
891,892,03-17,16:16:02.899,2227,2227,W,KeyguardUpdateMonitor,ChargingSpeed  Wattage: -1 ST: 5000000 --> 7500000
892,893,03-17,16:16:02.899,2227,2227,D,KeyguardUpdateMonitor,handleBatteryUpdate
893,894,03-17,16:16:02.900,2227,2227,V,KeyguardUpdateMonitor,RefreshBatteryInfo isBatteryLow: 23
894,895,03-17,16:16:03.104,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
895,896,03-17,16:16:03.351,1702,8303,D,PowerManagerService,"release:lock=149977903, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0"
896,897,03-17,16:16:03.352,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
897,898,03-17,16:16:03.354,1702,3693,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
898,899,03-17,16:16:03.354,1702,27353,D,PowerManagerService,"release:lock=191063310, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0"
899,900,03-17,16:16:03.361,1702,17622,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
900,901,03-17,16:16:03.405,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
901,902,03-17,16:16:03.405,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
902,903,03-17,16:16:03.671,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output
903,904,03-17,16:16:04.105,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1"
904,905,03-17,16:16:04.161,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide
905,906,03-17,16:16:04.163,1702,17621,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
906,907,03-17,16:16:04.185,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988822, event=0, flags=0x0, uid=1000"
907,908,03-17,16:16:04.186,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
908,909,03-17,16:16:04.189,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false"
909,910,03-17,16:16:04.189,2227,2227,I,PanelView,closeQs
910,911,03-17,16:16:04.190,2227,2227,I,PanelView,cancelPeek: false
911,912,03-17,16:16:04.190,2227,2227,I,PanelView,cancelPeek: false
912,913,03-17,16:16:04.205,2227,2227,V,PhoneStatusBar,setLightsOn(true)
913,914,03-17,16:16:04.205,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
914,915,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
915,916,03-17,16:16:04.224,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
916,917,03-17,16:16:04.242,2227,2227,V,PhoneStatusBar,setLightsOn(true)
917,918,03-17,16:16:04.291,1702,17632,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]"
918,919,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout begin
919,920,03-17,16:16:04.408,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
920,921,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
921,922,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"
922,923,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }"
923,924,03-17,16:16:04.460,1702,2633,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity}
924,925,03-17,16:16:04.476,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"
925,926,03-17,16:16:04.541,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700"
926,927,03-17,16:16:04.583,7111,7111,V,AudioManager,getRingerMode...
927,928,03-17,16:16:04.597,1702,2633,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702"
928,929,03-17,16:16:04.598,1702,2644,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mm id=4097 notification=Notification(pri=1 contentView=null vibrate=[] sound=null tick defaults=0x0 flags=0x101 color=0x00000000 category=msg vis=PRIVATE)
929,930,03-17,16:16:04.606,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mm|4097|null|10112
930,931,03-17,16:16:04.609,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight"
931,932,03-17,16:16:04.647,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mm|4097|null|10112
932,933,03-17,16:16:04.765,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable
933,934,03-17,16:16:04.769,2227,2227,I,PhoneStatusBar,suspendAutohide
934,935,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0"
935,936,03-17,16:16:04.772,2227,2227,I,PhoneStatusBar,removeNotificationChildren
936,937,03-17,16:16:04.774,2227,2227,I,PhoneStatusBar,removeNotificationChildren
937,938,03-17,16:16:04.790,1702,17621,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
938,939,03-17,16:16:04.808,1702,27365,I,NotificationManager,onNotificationExpansionChanged called
939,940,03-17,16:16:04.850,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
940,941,03-17,16:16:04.858,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
941,942,03-17,16:16:04.949,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0"
942,943,03-17,16:16:04.950,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
943,944,03-17,16:16:05.070,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
944,945,03-17,16:16:05.076,1702,2113,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
945,946,03-17,16:16:05.079,1702,27365,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
946,947,03-17,16:16:05.443,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output
947,948,03-17,16:16:05.512,1702,2096,I,AlarmManager,"sending alarm Alarm{2741459 type 3 when 509267844 PendingIntent{f75f81e: PendingIntentRecord{e204f60 com.android.phone broadcastIntent}}},repeatInterval = 0,listenerTag =null"
948,949,03-17,16:16:05.528,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
949,950,03-17,16:16:05.579,1702,8671,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
950,951,03-17,16:16:06.671,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
951,952,03-17,16:16:06.689,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
952,953,03-17,16:16:06.733,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=622.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261991368, downTime=261991304, deviceId=3, source=0x1002 }, mBlockTouches=false"
953,954,03-17,16:16:06.734,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
954,955,03-17,16:16:06.756,2227,2227,I,PhoneStatusBar,removeNotificationChildren
955,956,03-17,16:16:06.758,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=2, force=true, delayed=true, mExpandedVisible=true"
956,957,03-17,16:16:06.759,2227,2227,I,PanelView,closeQs
957,958,03-17,16:16:06.761,2227,2227,I,PanelView,cancelPeek: false
958,959,03-17,16:16:06.761,2227,2227,I,PanelView,instantCollapse
959,960,03-17,16:16:06.761,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1"
960,961,03-17,16:16:06.762,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start
961,962,03-17,16:16:06.772,1702,3137,I,ActivityManager,START u0 {flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras)} from uid 10112 on display 0
962,963,03-17,16:16:06.773,1702,3137,I,ActivityManager,"ActivityRecord info: ActivityInfo{80c2e70 com.tencent.mm.ui.LauncherUI}, euid: 0"
963,964,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,"overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553"
964,965,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:204, i:0"
965,966,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0"
966,967,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true
967,968,03-17,16:16:06.781,2227,2227,D,PhoneStatusBar,makeExpandedInvisible: mExpandedVisible=true
968,969,03-17,16:16:06.783,2227,2227,I,PanelView,instantCollapse
969,970,03-17,16:16:06.783,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1"
970,971,03-17,16:16:06.783,2227,2227,I,PhoneStatusBar,removeNotificationChildren
971,972,03-17,16:16:06.785,1702,3137,W,ActivityManager,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras) }
972,973,03-17,16:16:06.785,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide
973,974,03-17,16:16:06.786,2227,2227,D,PhoneStatusBar,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >
974,975,03-17,16:16:06.794,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true
975,976,03-17,16:16:06.808,2227,2227,D,PhoneStatusBar,makeExpandedInvisible: mExpandedVisible=false
976,977,03-17,16:16:06.809,1702,3137,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10112}, uid=1000, pid=1702"
977,978,03-17,16:16:06.818,1702,1737,I,NotificationManager,onNotificationClick called
978,979,03-17,16:16:06.819,1702,1702,I,NotificationManager,"cancelNotification,index:0"
979,980,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
980,981,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"
981,982,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }"
982,983,03-17,16:16:07.071,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }"
983,984,03-17,16:16:07.071,1702,8671,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46"
984,985,03-17,16:16:07.071,1702,8671,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI}
985,986,03-17,16:16:07.084,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
986,987,03-17,16:16:07.084,1702,3694,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI}
987,988,03-17,16:16:07.188,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0"
988,989,03-17,16:16:07.635,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
989,990,03-17,16:16:07.936,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
990,991,03-17,16:16:07.936,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
991,992,03-17,16:16:08.237,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
992,993,03-17,16:16:08.237,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
993,994,03-17,16:16:08.237,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
994,995,03-17,16:16:08.538,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
995,996,03-17,16:16:08.538,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
996,997,03-17,16:16:08.840,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
997,998,03-17,16:16:08.840,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
998,999,03-17,16:16:09.141,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
999,1000,03-17,16:16:09.141,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
