,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
382,383,2015-07-29,"19:04:30,989",ERROR,LearnerHandler-/10.10.34.11,52265:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,E49,Unexpected exception causing shutdown while sock still open
383,384,2015-07-29,"19:04:40,999",ERROR,LearnerHandler-/10.10.34.11,52273:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,E49,Unexpected exception causing shutdown while sock still open
384,385,2015-07-29,"19:14:56,371",WARN,LearnerHandler-/10.10.34.13,57247:LearnerHandler,575,******* GOODBYE /10.10.34.13:57247 ********,E1,******* GOODBYE <*>:<*> ********
385,386,2015-07-29,"19:15:56,423",WARN,LearnerHandler-/10.10.34.13,57319:LearnerHandler,575,******* GOODBYE /10.10.34.13:57319 ********,E1,******* GOODBYE <*>:<*> ********
386,387,2015-07-29,"19:16:06,243",WARN,LearnerHandler-/10.10.34.11,52476:LearnerHandler,575,******* GOODBYE /10.10.34.11:52476 ********,E1,******* GOODBYE <*>:<*> ********
387,388,2015-07-29,"19:16:26,268",WARN,LearnerHandler-/10.10.34.11,52502:LearnerHandler,575,******* GOODBYE /10.10.34.11:52502 ********,E1,******* GOODBYE <*>:<*> ********
388,389,2015-07-29,"19:17:56,522",WARN,LearnerHandler-/10.10.34.13,57458:LearnerHandler,575,******* GOODBYE /10.10.34.13:57458 ********,E1,******* GOODBYE <*>:<*> ********
389,390,2015-07-29,"19:18:26,565",WARN,LearnerHandler-/10.10.34.13,57502:LearnerHandler,575,******* GOODBYE /10.10.34.13:57502 ********,E1,******* GOODBYE <*>:<*> ********
390,391,2015-07-29,"19:18:56,377",WARN,LearnerHandler-/10.10.34.11,52703:LearnerHandler,575,******* GOODBYE /10.10.34.11:52703 ********,E1,******* GOODBYE <*>:<*> ********
391,392,2015-07-29,"19:20:46,814",ERROR,LearnerHandler-/10.10.34.13,57617:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,E49,Unexpected exception causing shutdown while sock still open
392,393,2015-07-29,"19:20:56,605",ERROR,LearnerHandler-/10.10.34.11,52814:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,E49,Unexpected exception causing shutdown while sock still open
393,394,2015-07-29,"19:20:56,608",WARN,LearnerHandler-/10.10.34.11,52818:LearnerHandler,575,******* GOODBYE /10.10.34.11:52818 ********,E1,******* GOODBYE <*>:<*> ********
394,395,2015-07-29,"19:21:16,619",WARN,LearnerHandler-/10.10.34.11,52844:LearnerHandler,575,******* GOODBYE /10.10.34.11:52844 ********,E1,******* GOODBYE <*>:<*> ********
395,396,2015-07-29,"19:21:16,835",WARN,LearnerHandler-/10.10.34.13,57653:LearnerHandler,575,******* GOODBYE /10.10.34.13:57653 ********,E1,******* GOODBYE <*>:<*> ********
396,397,2015-07-29,"19:21:26,625",ERROR,LearnerHandler-/10.10.34.11,52855:LearnerHandler,562,Unexpected exception causing shutdown while sock still open,E49,Unexpected exception causing shutdown while sock still open
397,398,2015-07-29,"19:21:35,084",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
398,399,2015-07-29,"19:21:35,284",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42624,E40,Received connection request <*>:<*>
399,400,2015-07-29,"19:21:35,292",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
400,401,2015-07-29,"19:21:38,426",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
401,402,2015-07-29,"19:21:38,625",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42634,E40,Received connection request <*>:<*>
402,403,2015-07-29,"19:21:38,626",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
403,404,2015-07-29,"19:21:41,976",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
404,405,2015-07-29,"19:21:48,545",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
405,406,2015-07-29,"19:22:05,161",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
406,407,2015-07-29,"19:22:08,591",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
407,408,2015-07-29,"19:22:08,703",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42747,E40,Received connection request <*>:<*>
408,409,2015-07-29,"19:22:18,520",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
409,410,2015-07-29,"19:22:18,628",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
410,411,2015-07-29,"19:22:21,958",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
411,412,2015-07-29,"19:22:25,203",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:58282,E40,Received connection request <*>:<*>
412,413,2015-07-29,"19:22:28,748",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42813,E40,Received connection request <*>:<*>
413,414,2015-07-29,"19:22:28,748",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
414,415,2015-07-29,"19:22:28,749",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
415,416,2015-07-29,"19:22:48,794",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42885,E40,Received connection request <*>:<*>
416,417,2015-07-29,"19:22:55,364",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
417,418,2015-07-29,"19:22:58,710",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
418,419,2015-07-29,"19:22:58,823",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42926,E40,Received connection request <*>:<*>
419,420,2015-07-29,"19:23:08,841",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
420,421,2015-07-29,"19:23:22,092",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
421,422,2015-07-29,"19:23:25,440",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
422,423,2015-07-29,"19:23:25,546",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
423,424,2015-07-29,"19:23:28,902",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
424,425,2015-07-29,"19:23:32,242",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
425,426,2015-07-29,"19:23:42,263",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
426,427,2015-07-29,"19:23:48,744",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
427,428,2015-07-29,"19:23:52,094",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
428,429,2015-07-29,"19:23:52,166",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:55289,E40,Received connection request <*>:<*>
429,430,2015-07-29,"19:23:52,285",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
430,431,2015-07-29,"19:24:02,100",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
431,432,2015-07-29,"19:24:05,463",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
432,433,2015-07-29,"19:24:05,530",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
433,434,2015-07-29,"19:24:19,011",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
434,435,2015-07-29,"19:24:25,681",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
435,436,2015-07-29,"19:24:28,942",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
436,437,2015-07-29,"19:24:35,703",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
437,438,2015-07-29,"19:24:42,397",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
438,439,2015-07-29,"19:24:48,888",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
439,440,2015-07-29,"19:24:55,669",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
440,441,2015-07-29,"19:24:58,991",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
441,442,2015-07-29,"19:25:05,591",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:58865,E40,Received connection request <*>:<*>
442,443,2015-07-29,"19:25:09,122",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
443,444,2015-07-29,"19:25:19,035",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
444,445,2015-07-29,"19:25:29,074",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
445,446,2015-07-29,"19:25:29,166",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
446,447,2015-07-29,"19:25:32,505",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
447,448,2015-07-29,"19:25:39,188",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
448,449,2015-07-29,"19:25:42,340",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
449,450,2015-07-29,"19:25:49,027",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
450,451,2015-07-29,"19:25:57,870",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:43557,E40,Received connection request <*>:<*>
451,452,2015-07-29,"19:26:04,443",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
452,453,2015-07-29,"19:26:07,781",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
453,454,2015-07-29,"19:26:11,228",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:43606,E40,Received connection request <*>:<*>
454,455,2015-07-29,"19:26:14,363",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
455,456,2015-07-29,"19:26:17,799",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:55803,E40,Received connection request <*>:<*>
456,457,2015-07-29,"19:26:17,908",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
457,458,2015-07-29,"19:26:21,040",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
458,459,2015-07-29,"19:26:44,418",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
459,460,2015-07-29,"19:26:47,753",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:59250,E40,Received connection request <*>:<*>
460,461,2015-07-29,"19:26:54,644",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
461,462,2015-07-29,"19:26:57,772",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
462,463,2015-07-29,"19:26:57,875",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
463,464,2015-07-29,"19:26:57,983",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
464,465,2015-07-29,"19:27:01,216",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
465,466,2015-07-29,"19:27:01,320",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
466,467,2015-07-29,"19:27:04,552",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
467,468,2015-07-29,"19:27:17,809",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
468,469,2015-07-29,"19:27:18,022",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
469,470,2015-07-29,"19:27:27,838",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
470,471,2015-07-29,"19:27:27,927",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
471,472,2015-07-29,"19:27:27,928",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:56057,E40,Received connection request <*>:<*>
472,473,2015-07-29,"19:27:32,489",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
473,474,2015-07-29,"19:27:53,657",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:59489,E40,Received connection request <*>:<*>
474,475,2015-07-29,"19:27:53,761",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:56093,E40,Received connection request <*>:<*>
475,476,2015-07-29,"19:28:17,144",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:56173,E40,Received connection request <*>:<*>
476,477,2015-07-29,"19:28:24,137",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
477,478,2015-07-29,"19:28:27,167",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
478,479,2015-07-29,"19:28:27,170",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
479,480,2015-07-29,"19:28:33,750",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:59657,E40,Received connection request <*>:<*>
480,481,2015-07-29,"19:28:33,951",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
481,482,2015-07-29,"19:28:40,426",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
482,483,2015-07-29,"19:28:53,993",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
483,484,2015-07-29,"19:28:57,235",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:56322,E40,Received connection request <*>:<*>
484,485,2015-07-29,"19:29:00,478",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:59783,E40,Received connection request <*>:<*>
485,486,2015-07-29,"19:29:00,577",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:56339,E40,Received connection request <*>:<*>
486,487,2015-07-29,"19:29:03,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
487,488,2015-07-29,"19:29:04,027",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
488,489,2015-07-29,"19:29:10,495",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
489,490,2015-07-29,"19:29:17,176",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:59852,E40,Received connection request <*>:<*>
