,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
340,341,2015-10-18,"18:04:16,768",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.32958937,E80,Progress of TaskAttempt <*> is : <*>
341,342,2015-10-18,"18:04:17,237",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907,E80,Progress of TaskAttempt <*> is : <*>
342,343,2015-10-18,"18:04:17,362",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857,E80,Progress of TaskAttempt <*> is : <*>
343,344,2015-10-18,"18:04:19,753",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,E80,Progress of TaskAttempt <*> is : <*>
344,345,2015-10-18,"18:04:20,206",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,E80,Progress of TaskAttempt <*> is : <*>
345,346,2015-10-18,"18:04:20,206",INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.3512319,E80,Progress of TaskAttempt <*> is : <*>
346,347,2015-10-18,"18:04:20,362",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.10681946,E80,Progress of TaskAttempt <*> is : <*>
347,348,2015-10-18,"18:04:20,394",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,E80,Progress of TaskAttempt <*> is : <*>
348,349,2015-10-18,"18:04:20,550",INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.667,E80,Progress of TaskAttempt <*> is : <*>
349,350,2015-10-18,"18:04:22,784",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,E80,Progress of TaskAttempt <*> is : <*>
350,351,2015-10-18,"18:04:23,269",INFO,IPC Server handler 15 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.19247705,E80,Progress of TaskAttempt <*> is : <*>
351,352,2015-10-18,"18:04:23,409",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.19242907,E80,Progress of TaskAttempt <*> is : <*>
352,353,2015-10-18,"18:04:23,581",INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.6854124,E80,Progress of TaskAttempt <*> is : <*>
353,354,2015-10-18,"18:04:24,238",INFO,IPC Server handler 6 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.29998285,E80,Progress of TaskAttempt <*> is : <*>
354,355,2015-10-18,"18:04:24,284",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.19266446,E80,Progress of TaskAttempt <*> is : <*>
355,356,2015-10-18,"18:04:27,160",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,E80,Progress of TaskAttempt <*> is : <*>
356,357,2015-10-18,"18:04:28,082",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.106881365,E80,Progress of TaskAttempt <*> is : <*>
357,358,2015-10-18,"18:04:29,503",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.2781602,E80,Progress of TaskAttempt <*> is : <*>
358,359,2015-10-18,"18:04:29,707",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.7607953,E80,Progress of TaskAttempt <*> is : <*>
359,360,2015-10-18,"18:04:30,644",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,E80,Progress of TaskAttempt <*> is : <*>
360,361,2015-10-18,"18:04:31,847",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.295472,E80,Progress of TaskAttempt <*> is : <*>
361,362,2015-10-18,"18:04:32,363",INFO,IPC Server handler 28 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.27813601,E80,Progress of TaskAttempt <*> is : <*>
362,363,2015-10-18,"18:04:32,566",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.19255035,E80,Progress of TaskAttempt <*> is : <*>
363,364,2015-10-18,"18:04:32,738",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.80356,E80,Progress of TaskAttempt <*> is : <*>
364,365,2015-10-18,"18:04:33,410",INFO,IPC Server handler 15 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.2783809,E80,Progress of TaskAttempt <*> is : <*>
365,366,2015-10-18,"18:04:34,098",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,E80,Progress of TaskAttempt <*> is : <*>
366,367,2015-10-18,"18:04:34,098",INFO,IPC Server handler 23 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.18216328,E80,Progress of TaskAttempt <*> is : <*>
367,368,2015-10-18,"18:04:34,832",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,E80,Progress of TaskAttempt <*> is : <*>
368,369,2015-10-18,"18:04:35,410",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.32285523,E80,Progress of TaskAttempt <*> is : <*>
369,370,2015-10-18,"18:04:35,816",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.83331466,E80,Progress of TaskAttempt <*> is : <*>
370,371,2015-10-18,"18:04:37,754",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.36319977,E80,Progress of TaskAttempt <*> is : <*>
371,372,2015-10-18,"18:04:37,957",INFO,IPC Server handler 29 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,E80,Progress of TaskAttempt <*> is : <*>
372,373,2015-10-18,"18:04:38,473",INFO,IPC Server handler 6 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,E80,Progress of TaskAttempt <*> is : <*>
373,374,2015-10-18,"18:04:38,723",INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.27825075,E80,Progress of TaskAttempt <*> is : <*>
374,375,2015-10-18,"18:04:38,848",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.87672114,E80,Progress of TaskAttempt <*> is : <*>
375,376,2015-10-18,"18:04:39,457",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.36404583,E80,Progress of TaskAttempt <*> is : <*>
376,377,2015-10-18,"18:04:40,957",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,E80,Progress of TaskAttempt <*> is : <*>
377,378,2015-10-18,"18:04:41,489",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.36390656,E80,Progress of TaskAttempt <*> is : <*>
378,379,2015-10-18,"18:04:41,535",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.36317363,E80,Progress of TaskAttempt <*> is : <*>
379,380,2015-10-18,"18:04:41,739",INFO,IPC Server handler 17 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : 0.27825075,E80,Progress of TaskAttempt <*> is : <*>
380,381,2015-10-18,"18:04:41,879",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.9185183,E80,Progress of TaskAttempt <*> is : <*>
381,382,2015-10-18,"18:04:42,145",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,E80,Progress of TaskAttempt <*> is : <*>
382,383,2015-10-18,"18:04:43,395",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.19258286,E80,Progress of TaskAttempt <*> is : <*>
383,384,2015-10-18,"18:04:44,036",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.5323719,E80,Progress of TaskAttempt <*> is : <*>
384,385,2015-10-18,"18:04:44,598",INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.36390656,E80,Progress of TaskAttempt <*> is : <*>
385,386,2015-10-18,"18:04:47,255",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.667,E80,Progress of TaskAttempt <*> is : <*>
386,387,2015-10-18,"18:04:47,942",INFO,IPC Server handler 21 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.36388028,E80,Progress of TaskAttempt <*> is : <*>
387,388,2015-10-18,"18:04:48,864",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : 0.4156165,E80,Progress of TaskAttempt <*> is : <*>
388,389,2015-10-18,"18:04:49,895",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.27811313,E80,Progress of TaskAttempt <*> is : <*>
389,390,2015-10-18,"18:04:50,208",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP,E19,<*> TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP
390,391,2015-10-18,"18:04:50,208",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445144423722_0020_01_000005 taskAttempt attempt_1445144423722_0020_m_000003_0,E77,Processing the event EventType: <*> for container <*> taskAttempt <*>
391,392,2015-10-18,"18:04:50,208",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,KILLING attempt_1445144423722_0020_m_000003_0,E60,KILLING <*>
392,393,2015-10-18,"18:04:50,208",INFO,ContainerLauncher #0,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,E74,Opening proxy : <*>
393,394,2015-10-18,"18:04:50,286",INFO,IPC Server handler 25 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.3673702,E80,Progress of TaskAttempt <*> is : <*>
394,395,2015-10-18,"18:04:50,286",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.667,E80,Progress of TaskAttempt <*> is : <*>
395,396,2015-10-18,"18:04:50,755",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Task succeeded with attempt attempt_1445144423722_0020_m_000003_0,E100,Task succeeded with attempt <*>
396,397,2015-10-18,"18:04:50,755",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000003 Task Transitioned from RUNNING to SUCCEEDED,E103,<*> Task Transitioned from RUNNING to SUCCEEDED
397,398,2015-10-18,"18:04:50,770",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Num completed Tasks: 1,E72,Num completed Tasks: <*>
398,399,2015-10-18,"18:04:51,114",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
399,400,2015-10-18,"18:04:51,114",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold reached. Scheduling reduces.,E86,Reduce slow start threshold reached. Scheduling reduces.
400,401,2015-10-18,"18:04:51,114",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:1 AssignedMaps:10 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,E11,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
401,402,2015-10-18,"18:04:51,145",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.44950968,E80,Progress of TaskAttempt <*> is : <*>
402,403,2015-10-18,"18:04:51,755",INFO,DefaultSpeculator background processing,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445144423722_0020_m_000000,E32,DefaultSpeculator.addSpeculativeAttempt -- we are speculating <*>
403,404,2015-10-18,"18:04:51,755",INFO,DefaultSpeculator background processing,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,We launched 1 speculations.  Sleeping 15000 milliseconds.,E112,We launched <*> speculations. Sleeping <*> milliseconds.
404,405,2015-10-18,"18:04:51,755",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>
405,406,2015-10-18,"18:04:52,161",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:0 ScheduledMaps:1 ScheduledReds:1 AssignedMaps:10 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,E24,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
406,407,2015-10-18,"18:04:53,286",INFO,IPC Server handler 25 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37225527,E80,Progress of TaskAttempt <*> is : <*>
407,408,2015-10-18,"18:04:53,364",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.3787692,E80,Progress of TaskAttempt <*> is : <*>
408,409,2015-10-18,"18:04:54,693",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : 0.44950968,E80,Progress of TaskAttempt <*> is : <*>
409,410,2015-10-18,"18:04:54,708",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : 0.44968578,E80,Progress of TaskAttempt <*> is : <*>
410,411,2015-10-18,"18:04:56,318",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37322965,E80,Progress of TaskAttempt <*> is : <*>
411,412,2015-10-18,"18:04:56,396",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38007197,E80,Progress of TaskAttempt <*> is : <*>
412,413,2015-10-18,"18:04:56,568",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.3624012,E80,Progress of TaskAttempt <*> is : <*>
413,414,2015-10-18,"18:04:57,396",INFO,IPC Server handler 19 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : 0.76133776,E80,Progress of TaskAttempt <*> is : <*>
414,415,2015-10-18,"18:04:57,427",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : 0.34610128,E80,Progress of TaskAttempt <*> is : <*>
415,416,2015-10-18,"18:04:59,771",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,E80,Progress of TaskAttempt <*> is : <*>
416,417,2015-10-18,"18:04:59,787",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,E80,Progress of TaskAttempt <*> is : <*>
417,418,2015-10-18,"18:05:02,802",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,E80,Progress of TaskAttempt <*> is : <*>
