,LineId,Time,Component,Pid,Content,EventId,EventTemplate
895,896,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,E45,registersensorsuccess: <*>
896,897,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,E56,setDiffTotalSteps=<*>
897,898,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
898,899,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,E20,getTodayBasicStandardSteps= <*>##<*>##<*>
899,900,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,E17,getDiffTotalSteps= <*>##<*>
900,901,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,E71,<*>|<*>|<*>|<*>
901,902,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,E46,reload : <*> restar <*>
902,903,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
903,904,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
904,905,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
905,906,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,E47,REPORT : <*> <*> <*> <*>
906,907,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,E57,setGoalNotifiShownRecord <*> <*>
907,908,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,E10,closeNotification...
908,909,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),E11,deleteHealthNotification()
909,910,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
910,911,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
911,912,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,E58,setTodayTotalDetailSteps=<*>
912,913,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
913,914,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,E39,onExtend:<*> <*> <*> <*>
914,915,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
915,916,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
916,917,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
917,918,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
918,919,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,E58,setTodayTotalDetailSteps=<*>
919,920,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
920,921,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
921,922,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
922,923,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,E39,onExtend:<*> <*> <*> <*>
923,924,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,E58,setTodayTotalDetailSteps=<*>
924,925,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
925,926,20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0,E39,onExtend:<*> <*> <*> <*>
926,927,20171224-0:6:16:863,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
927,928,20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,E58,setTodayTotalDetailSteps=<*>
928,929,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
929,930,20171224-0:7:2:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
930,931,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
931,932,20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
932,933,20171224-0:7:4:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
933,934,20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,E58,setTodayTotalDetailSteps=<*>
934,935,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
935,936,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
936,937,20171224-0:7:20:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
937,938,20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,E58,setTodayTotalDetailSteps=<*>
938,939,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
939,940,20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
940,941,20171224-0:7:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,E58,setTodayTotalDetailSteps=<*>
941,942,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
942,943,20171224-0:8:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
943,944,20171224-0:9:4:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
944,945,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
945,946,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
946,947,20171224-0:9:6:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,E58,setTodayTotalDetailSteps=<*>
947,948,20171224-0:9:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
948,949,20171224-0:9:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,E58,setTodayTotalDetailSteps=<*>
949,950,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
950,951,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
951,952,20171224-0:9:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
952,953,20171224-0:9:35:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
953,954,20171224-0:9:35:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,E58,setTodayTotalDetailSteps=<*>
954,955,20171224-0:10:0:183,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
955,956,20171224-0:10:10:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
956,957,20171224-0:10:10:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
957,958,20171224-0:10:10:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,E58,setTodayTotalDetailSteps=<*>
958,959,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
959,960,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
960,961,20171224-0:10:43:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
961,962,20171224-0:10:43:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,E58,setTodayTotalDetailSteps=<*>
962,963,20171224-0:10:43:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
963,964,20171224-0:11:56:143,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
964,965,20171224-0:11:56:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
965,966,20171224-0:11:56:454,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
966,967,20171224-0:11:57:149,Step_LSC,30002312,onExtend:1514045517000 0 0 0,E39,onExtend:<*> <*> <*> <*>
967,968,20171224-0:11:57:449,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
968,969,20171224-0:11:57:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
969,970,20171224-0:12:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
970,971,20171224-0:15:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
971,972,20171224-0:15:52:983,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
972,973,20171224-0:15:52:990,Step_LSC,30002312,onExtend:1514045753000 0 0 0,E39,onExtend:<*> <*> <*> <*>
973,974,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
974,975,20171224-0:19:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
975,976,20171224-0:21:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
976,977,20171224-0:25:16:146,Step_LSC,30002312,onExtend:1514046316000 0 0 5,E39,onExtend:<*> <*> <*> <*>
977,978,20171224-0:25:16:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
978,979,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
979,980,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
980,981,20171224-0:25:17:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757,E58,setTodayTotalDetailSteps=<*>
981,982,20171224-0:25:17:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
982,983,20171224-0:27:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
983,984,20171224-0:28:0:83,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
984,985,20171224-0:28:25:151,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
985,986,20171224-0:28:25:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34961757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
986,987,20171224-0:28:25:461,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
987,988,20171224-0:31:52:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
988,989,20171224-0:32:28:797,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
989,990,20171224-0:32:28:800,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,E66,stepSyncOrNot appSynTimes is <*>
990,991,20171224-0:32:28:803,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E36,needAutoSync autoSyncSwitch is open
991,992,20171224-0:32:28:804,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E24,initDataPrivacy the dataPrivacy is <*>
992,993,20171224-0:32:28:806,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,E23,ifCanSync not! no cloud version
993,994,20171224-0:32:41:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
994,995,20171224-0:37:23:74,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
995,996,20171224-0:49:29:380,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
996,997,20171224-0:52:20:752,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
997,998,20171224-0:53:59:235,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
998,999,20171224-0:58:53:985,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
999,1000,20171224-1:0:0:794,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
