,LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
397,398,Dec,10,09:18:11,LabSZ,24628,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
398,399,Dec,10,09:18:11,LabSZ,24628,Invalid user ubuntu from 187.141.143.180,E13,Invalid user <*> from <*>
399,400,Dec,10,09:18:11,LabSZ,24628,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
400,401,Dec,10,09:18:12,LabSZ,24628,Failed password for invalid user ubuntu from 187.141.143.180 port 35697 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
401,402,Dec,10,09:18:13,LabSZ,24628,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
402,403,Dec,10,09:18:17,LabSZ,24630,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
403,404,Dec,10,09:18:17,LabSZ,24630,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=ftp,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
404,405,Dec,10,09:18:18,LabSZ,24630,Failed password for ftp from 187.141.143.180 port 36704 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
405,406,Dec,10,09:18:22,LabSZ,24632,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
406,407,Dec,10,09:18:24,LabSZ,24632,Failed password for invalid user test from 187.141.143.180 port 37598 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
407,408,Dec,10,09:18:24,LabSZ,24632,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
408,409,Dec,10,09:18:27,LabSZ,24637,input_userauth_request: invalid user support [preauth],E12,input_userauth_request: invalid user <*> [preauth]
409,410,Dec,10,09:18:28,LabSZ,24634,Invalid user deploy from 187.141.143.180,E13,Invalid user <*> from <*>
410,411,Dec,10,09:18:28,LabSZ,24634,input_userauth_request: invalid user deploy [preauth],E12,input_userauth_request: invalid user <*> [preauth]
411,412,Dec,10,09:18:28,LabSZ,24634,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
412,413,Dec,10,09:18:28,LabSZ,24634,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
413,414,Dec,10,09:18:28,LabSZ,24637,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
414,415,Dec,10,09:18:28,LabSZ,24637,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.16,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
415,416,Dec,10,09:18:30,LabSZ,24634,Failed password for invalid user deploy from 187.141.143.180 port 38606 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
416,417,Dec,10,09:18:30,LabSZ,24637,Failed password for invalid user support from 103.207.39.16 port 33310 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
417,418,Dec,10,09:18:30,LabSZ,24634,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
418,419,Dec,10,09:18:31,LabSZ,24639,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.16  user=uucp,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
419,420,Dec,10,09:18:33,LabSZ,24639,Received disconnect from 103.207.39.16: 11: Closed due to user request. [preauth],E25,Received disconnect from <*>: <*>: Closed due to user request. [preauth]
420,421,Dec,10,09:18:33,LabSZ,24643,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
421,422,Dec,10,09:18:33,LabSZ,24643,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.16,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
422,423,Dec,10,09:18:33,LabSZ,24641,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
423,424,Dec,10,09:18:33,LabSZ,24641,Invalid user deploy from 187.141.143.180,E13,Invalid user <*> from <*>
424,425,Dec,10,09:18:33,LabSZ,24641,input_userauth_request: invalid user deploy [preauth],E12,input_userauth_request: invalid user <*> [preauth]
425,426,Dec,10,09:18:33,LabSZ,24641,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
426,427,Dec,10,09:18:35,LabSZ,24641,Failed password for invalid user deploy from 187.141.143.180 port 39710 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
427,428,Dec,10,09:18:36,LabSZ,24641,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
428,429,Dec,10,09:18:40,LabSZ,24645,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
429,430,Dec,10,09:18:40,LabSZ,24645,Invalid user oralce from 187.141.143.180,E13,Invalid user <*> from <*>
430,431,Dec,10,09:18:40,LabSZ,24645,input_userauth_request: invalid user oralce [preauth],E12,input_userauth_request: invalid user <*> [preauth]
431,432,Dec,10,09:18:40,LabSZ,24645,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
432,433,Dec,10,09:18:42,LabSZ,24645,Failed password for invalid user oralce from 187.141.143.180 port 40988 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
433,434,Dec,10,09:18:42,LabSZ,24645,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
434,435,Dec,10,09:18:46,LabSZ,24647,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
435,436,Dec,10,09:18:46,LabSZ,24647,Invalid user oracle from 187.141.143.180,E13,Invalid user <*> from <*>
436,437,Dec,10,09:18:46,LabSZ,24647,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
437,438,Dec,10,09:18:46,LabSZ,24647,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
438,439,Dec,10,09:18:52,LabSZ,24649,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
439,440,Dec,10,09:18:52,LabSZ,24649,Invalid user nagios1 from 187.141.143.180,E13,Invalid user <*> from <*>
440,441,Dec,10,09:18:58,LabSZ,24651,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
441,442,Dec,10,09:18:58,LabSZ,24651,input_userauth_request: invalid user postgres1 [preauth],E12,input_userauth_request: invalid user <*> [preauth]
442,443,Dec,10,09:18:58,LabSZ,24651,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
443,444,Dec,10,09:18:58,LabSZ,24651,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
444,445,Dec,10,09:19:00,LabSZ,24651,Failed password for invalid user postgres1 from 187.141.143.180 port 45073 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
445,446,Dec,10,09:19:04,LabSZ,24653,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
446,447,Dec,10,09:19:04,LabSZ,24653,Invalid user test1 from 187.141.143.180,E13,Invalid user <*> from <*>
447,448,Dec,10,09:19:04,LabSZ,24653,input_userauth_request: invalid user test1 [preauth],E12,input_userauth_request: invalid user <*> [preauth]
448,449,Dec,10,09:19:04,LabSZ,24653,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
449,450,Dec,10,09:19:04,LabSZ,24653,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
450,451,Dec,10,09:19:09,LabSZ,24655,input_userauth_request: invalid user test2 [preauth],E12,input_userauth_request: invalid user <*> [preauth]
451,452,Dec,10,09:19:09,LabSZ,24655,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
452,453,Dec,10,09:19:11,LabSZ,24655,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
453,454,Dec,10,09:19:15,LabSZ,24657,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
454,455,Dec,10,09:19:15,LabSZ,24657,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
455,456,Dec,10,09:19:17,LabSZ,24657,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
456,457,Dec,10,09:19:22,LabSZ,24659,Failed password for mysql from 187.141.143.180 port 51060 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
457,458,Dec,10,09:19:28,LabSZ,24661,Failed password for mysql from 187.141.143.180 port 52586 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
458,459,Dec,10,09:19:28,LabSZ,24661,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
459,460,Dec,10,09:19:32,LabSZ,24663,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
460,461,Dec,10,09:19:32,LabSZ,24663,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=git,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
461,462,Dec,10,09:19:34,LabSZ,24663,Failed password for git from 187.141.143.180 port 53992 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
462,463,Dec,10,09:19:34,LabSZ,24663,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
463,464,Dec,10,09:19:37,LabSZ,24665,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
464,465,Dec,10,09:19:37,LabSZ,24665,input_userauth_request: invalid user magnos [preauth],E12,input_userauth_request: invalid user <*> [preauth]
465,466,Dec,10,09:19:37,LabSZ,24665,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
466,467,Dec,10,09:19:39,LabSZ,24665,Failed password for invalid user magnos from 187.141.143.180 port 55517 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
467,468,Dec,10,09:19:40,LabSZ,24665,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
468,469,Dec,10,09:19:42,LabSZ,24667,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
469,470,Dec,10,09:19:42,LabSZ,24667,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
470,471,Dec,10,09:19:49,LabSZ,24669,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
471,472,Dec,10,09:19:49,LabSZ,24669,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
472,473,Dec,10,09:19:49,LabSZ,24669,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
473,474,Dec,10,09:19:51,LabSZ,24669,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
474,475,Dec,10,09:19:54,LabSZ,24671,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
475,476,Dec,10,09:19:54,LabSZ,24671,Invalid user jay from 187.141.143.180,E13,Invalid user <*> from <*>
476,477,Dec,10,09:19:54,LabSZ,24671,input_userauth_request: invalid user jay [preauth],E12,input_userauth_request: invalid user <*> [preauth]
477,478,Dec,10,09:19:54,LabSZ,24671,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
478,479,Dec,10,09:20:00,LabSZ,24673,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,E27,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
479,480,Dec,10,09:20:00,LabSZ,24673,input_userauth_request: invalid user cyrus [preauth],E12,input_userauth_request: invalid user <*> [preauth]
480,481,Dec,10,09:20:00,LabSZ,24673,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
481,482,Dec,10,09:20:00,LabSZ,24673,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
482,483,Dec,10,09:20:03,LabSZ,24673,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
483,484,Dec,10,09:31:22,LabSZ,24676,input_userauth_request: invalid user FILTER [preauth],E12,input_userauth_request: invalid user <*> [preauth]
484,485,Dec,10,09:31:22,LabSZ,24676,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=104.192.3.34,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
485,486,Dec,10,09:31:34,LabSZ,24678,Failed password for root from 104.192.3.34 port 56524 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
486,487,Dec,10,09:32:20,LabSZ,24680,Accepted password for fztu from 119.137.62.142 port 49116 ssh2,E1,Accepted password for <*> from <*> port <*> ssh2
487,488,Dec,10,09:32:35,LabSZ,24787,input_userauth_request: invalid user matlab [preauth],E12,input_userauth_request: invalid user <*> [preauth]
488,489,Dec,10,09:32:35,LabSZ,24787,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
489,490,Dec,10,09:32:42,LabSZ,24787,Failed password for invalid user matlab from 52.80.34.196 port 36060 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
490,491,Dec,10,09:48:23,LabSZ,24806,input_userauth_request: invalid user 0 [preauth],E12,input_userauth_request: invalid user <*> [preauth]
491,492,Dec,10,10:04:54,LabSZ,24809,Received disconnect from 60.2.12.12: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
492,493,Dec,10,10:04:56,LabSZ,24811,Failed password for root from 60.2.12.12 port 65244 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
493,494,Dec,10,10:05:00,LabSZ,24813,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=60.2.12.12  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
494,495,Dec,10,10:05:08,LabSZ,24815,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=60.2.12.12  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
495,496,Dec,10,10:05:10,LabSZ,24815,Received disconnect from 60.2.12.12: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
496,497,Dec,10,10:05:19,LabSZ,24817,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=60.2.12.12  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
497,498,Dec,10,10:05:22,LabSZ,24817,Failed password for root from 60.2.12.12 port 20658 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
498,499,Dec,10,10:05:22,LabSZ,24817,Connection closed by 60.2.12.12 [preauth],E2,Connection closed by <*> [preauth]
499,500,Dec,10,10:13:59,LabSZ,24833,Invalid user admin from 119.4.203.64,E13,Invalid user <*> from <*>
500,501,Dec,10,10:13:59,LabSZ,24833,input_userauth_request: invalid user admin [preauth],E12,input_userauth_request: invalid user <*> [preauth]
501,502,Dec,10,10:13:59,LabSZ,24833,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
502,503,Dec,10,10:13:59,LabSZ,24833,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.4.203.64,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
503,504,Dec,10,10:14:01,LabSZ,24833,Failed password for invalid user admin from 119.4.203.64 port 2191 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
504,505,Dec,10,10:14:06,LabSZ,24833,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
505,506,Dec,10,10:14:08,LabSZ,24833,Failed password for invalid user admin from 119.4.203.64 port 2191 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
